#           time             x_1             y_1             x_2                 y_2         theta_1         theta_2              y2         omega_2
    442.40000000      1.76657904      3.93765585      0.93256937      3.38590602    -29.35716685     42.99596169      0.00000000      0.00000000
    442.50000000      1.76163947      3.94690358      1.16682929      3.14303738    -29.35192470     43.34526766      0.00000000      0.00000000
    442.60000000      1.76823891      3.93452189      1.46933107      2.98023991    -29.35894004     43.67874919      0.00000000      0.00000000
    442.70000000      1.78848750      3.89516058      1.80061483      2.89523412    -29.38107258     43.99442478      0.00000000      0.00000000
    442.80000000      1.82113996      3.82670988      2.13169480      2.87615442    -29.41899477     44.29807383      0.00000000      0.00000000
    442.90000000      1.86294170      3.72763194      2.44167189      2.91211286    -29.47276886     44.59946792      0.00000000      0.00000000
    443.00000000      1.90924691      3.59563097      2.70970307      2.99623967    -29.54272673     44.91035303      0.00000000      0.00000000
    443.10000000      1.95356758      3.42845503      2.90560913      3.12248627    -29.62922930     45.24213766      0.00000000      0.00000000
    443.20000000      1.98681157      3.22930281      2.98583556      3.27347371    -29.73022612     45.59727875      0.00000000      0.00000000
    443.30000000      1.99994532      3.01478946      2.91968202      3.40732533    -29.83773541     45.95648062      0.00000000      0.00000000
    443.40000000      1.99060303      2.80635189      2.72924796      3.48044659    -29.94210619     46.29283186      0.00000000      0.00000000
    443.50000000      1.96230565      2.61353328      2.46428221      3.47841450    -30.03958676     46.59800718      0.00000000      0.00000000
    443.60000000      1.91884770      2.43606426      2.16278644      3.40585490    -30.13097480     46.87746458      0.00000000      0.00000000
    443.70000000      1.86243841      2.27108082      1.84748559      3.27096902    -30.21818262     47.13884318      0.00000000      0.00000000
    443.80000000      1.79391126      2.11575885      1.53253759      3.08099655    -30.30309170     47.38833487      0.00000000      0.00000000
    443.90000000      1.71302171      1.96774198      1.22792211      2.84220089    -30.38745548     47.63036687      0.00000000      0.00000000
    444.00000000      1.61856036      1.82515432      0.94123869      2.56084132    -30.47300084     47.86800573      0.00000000      0.00000000
    444.10000000      1.50848030      1.68680269      0.67800838      2.24386318    -30.56143044     48.10384411      0.00000000      0.00000000
    444.20000000      1.38020164      1.55257352      0.44197152      1.89858541    -30.65429818     48.34136905      0.00000000      0.00000000
    444.30000000      1.23081415      1.42358110      0.23671409      1.53204806    -30.75302422     48.58600535      0.00000000      0.00000000
    444.40000000      1.05673750      1.30197001      0.06807020      1.15184679    -30.85924847     48.84537903      0.00000000      0.00000000
    444.50000000      0.85288377      1.19097007     -0.05396132      0.76950599    -30.97537115     49.12974533      0.00000000      0.00000000
    444.60000000      0.61176538      1.09586158     -0.11400915      0.40792892    -31.10506112     49.45332286      0.00000000      0.00000000
    444.70000000      0.32461222      1.02651909     -0.09380695      0.11826505    -31.25289923     49.83377835      0.00000000      0.00000000
    444.80000000     -0.00449846      1.00000506      0.00166688      0.00002406    -31.41817577     50.27164783      0.00000000      0.00000000
    444.90000000     -0.33280062      1.02788343      0.09574385      0.12436275    -31.58310449     50.70836367      0.00000000      0.00000000
    445.00000000     -0.61860150      1.09807146      0.11357938      0.41696121    -31.73038417     51.08700087      0.00000000      0.00000000
    445.10000000     -0.85857082      1.19366223      0.05160647      0.77944332    -31.85962796     51.40919433      0.00000000      0.00000000
    445.20000000     -1.06152908      1.30496135     -0.07182968      1.16180023    -31.97542894     51.69262408      0.00000000      0.00000000
    445.30000000     -1.23488861      1.42677079     -0.24150465      1.54161118    -32.08141610     51.95137311      0.00000000      0.00000000
    445.40000000     -1.38367952      1.55589786     -0.44754556      1.90754144    -32.17996045     52.19560503      0.00000000      0.00000000
    445.50000000     -1.51144993      1.69022174     -0.68420195      2.25205870    -32.27268696     52.43288349      0.00000000      0.00000000
    445.60000000     -1.62109436      1.82865330     -0.94791872      2.56813593    -32.36101232     52.66858026      0.00000000      0.00000000
    445.70000000     -1.71517897      1.97133042     -1.23493931      2.84846773    -32.44649107     52.90614719      0.00000000      0.00000000
    445.80000000     -1.79573141      2.11946113     -1.53971218      3.08613282    -32.53082413     53.14817319      0.00000000      0.00000000
    445.90000000     -1.86393982      2.27492872     -1.85460874      3.27488518    -32.61573567     53.39774390      0.00000000      0.00000000
    446.00000000     -1.92002800      2.44009602     -2.16960131      3.40845192    -32.70297876     53.65931470      0.00000000      0.00000000
    446.10000000     -1.96313947      2.61779141     -2.47042382      3.47957015    -32.79443581     53.93910574      0.00000000      0.00000000
    446.20000000     -1.99103624      2.81085804     -2.73412722      3.48004845    -32.89201035     54.24475268      0.00000000      0.00000000
    446.30000000     -1.99990547      3.01944487     -2.92239576      3.40546516    -32.99644545     54.58155785      0.00000000      0.00000000
    446.40000000     -1.98629460      3.23373870     -2.98560688      3.27081903    -33.10385990     54.94078260      0.00000000      0.00000000
    446.50000000     -1.95273988      3.43221172     -2.90276268      3.12003120    -33.20454717     55.29535883      0.00000000      0.00000000
    446.60000000     -1.90832957      3.59856349     -2.70525839      2.99449027    -33.29066267     55.62647385      0.00000000      0.00000000
    446.70000000     -1.86209615      3.72979306     -2.43641646      2.91116239    -33.36024453     55.93689414      0.00000000      0.00000000
    446.80000000     -1.82047215      3.82817941     -2.12610351      2.87602949    -33.41366537     56.23806632      0.00000000      0.00000000
    446.90000000     -1.78806858      3.89599707     -1.79504288      2.89602139    -33.45124825     56.54169341      0.00000000      0.00000000
    447.00000000     -1.76810686      3.93477171     -1.46417749      2.98207714    -33.47305432     56.85748220      0.00000000      0.00000000
    447.10000000     -1.76178387      3.94663488     -1.16263310      3.14599866    -33.47977585     57.19110776      0.00000000      0.00000000
    447.20000000     -1.76692784      3.93699841     -0.92993226      3.38978876    -33.47431411     57.54043727      0.00000000      0.00000000
    447.30000000     -1.77782076      3.91616229     -0.80317119      3.69242535    -33.46255820     57.89381716      0.00000000      0.00000000
    447.40000000     -1.78807021      3.89599381     -0.79496183      4.01319340    -33.45124643     58.23693366      0.00000000      0.00000000
    447.50000000     -1.79378015      3.88450708     -0.89025961      4.31305186    -33.44483260     58.56234564      0.00000000      0.00000000
    447.60000000     -1.79366819      3.88473409     -1.06288960      4.56734865    -33.44495916     58.87079855      0.00000000      0.00000000
    447.70000000     -1.78763893      3.89685398     -1.28822536      4.76321769    -33.45172755     59.16733866      0.00000000      0.00000000
    447.80000000     -1.77580262      3.92006797     -1.54597745      4.89329990    -33.46475634     59.45836238      0.00000000      0.00000000
    447.90000000     -1.75815260      3.95336217     -1.81822990      4.95155590    -33.48359824     59.75037391      0.00000000      0.00000000
    448.00000000     -1.73470997      3.99538000     -2.08596345      4.93166040    -33.50765633     60.04916998      0.00000000      0.00000000
    448.10000000     -1.70622761      4.04344974     -2.32552208      4.82860855    -33.53559442     60.35810422      0.00000000      0.00000000
    448.20000000     -1.67550270      4.09210380     -2.50870553      4.64507128    -33.56436709     60.67513516      0.00000000      0.00000000
    448.30000000     -1.64799405      4.13318825     -2.61213316      4.39858563    -33.58908946     60.99244069      0.00000000      0.00000000
    448.40000000     -1.62987360      4.15909967     -2.62901427      4.11765179    -33.60489905     61.30251650      0.00000000      0.00000000
    448.50000000     -1.62545175      4.16529250     -2.56733245      3.82934496    -33.60870379     61.60366780      0.00000000      0.00000000
    448.60000000     -1.63671305      4.14942177     -2.44013218      3.55400788    -33.59897368     61.89883746      0.00000000      0.00000000
    448.70000000     -1.66392953      4.10965693     -2.26069282      3.30723960    -33.57487964     62.19239175      0.00000000      0.00000000
    448.80000000     -1.70595188      4.04390046     -2.04278079      3.10233459    -33.53585860     62.48830611      0.00000000      0.00000000
    448.90000000     -1.76006073      3.94983485     -1.80244889      2.95073363    -33.48159306     62.78945221      0.00000000      0.00000000
    449.00000000     -1.82168615      3.82550564     -1.55936976      2.86052371    -33.41219714     63.09727495      0.00000000      0.00000000
    449.10000000     -1.88435187      3.67023729     -1.33650630      2.83365781    -33.32845402     63.41163985      0.00000000      0.00000000
    449.20000000     -1.94016151      3.48556493     -1.15737640      2.86327282    -33.23195597     63.73098195      0.00000000      0.00000000
    449.30000000     -1.98090652      3.27569797     -1.04142220      2.93310606    -33.12501220     64.05297502      0.00000000      0.00000000
    449.40000000     -1.99944343      3.04718007     -0.99980761      3.02019450    -33.01031509     64.37566055      0.00000000      0.00000000
    449.50000000     -1.99075921      2.80796415     -1.03420421      3.09951610    -32.89055678     64.69849827      0.00000000      0.00000000
    449.60000000     -1.95245757      2.56651480     -1.13862100      3.14760863    -32.76824635     65.02272149      0.00000000      0.00000000
    449.70000000     -1.88489190      2.33128292     -1.30179883      3.14368828    -32.64579835     65.35091492      0.00000000      0.00000000
    449.80000000     -1.79124636      2.11037284     -1.50800452      3.06942136    -32.52575676     65.68627303      0.00000000      0.00000000
    449.90000000     -1.67756875      1.91107250     -1.73615633      2.90935477    -32.41097320     66.03206688      0.00000000      0.00000000
    450.00000000     -1.55251997      1.73917418     -1.95861521      2.65300494    -32.30463785     66.39162275      0.00000000      0.00000000
    450.10000000     -1.42665246      1.59833571     -2.14081682      2.29831376    -32.21015947     66.76887530      0.00000000      0.00000000
    450.20000000     -1.31123319      1.48981209     -2.24177551      1.85599648    -32.13092545     67.16933678      0.00000000      0.00000000
    450.30000000     -1.21653464      1.41253552     -2.21493763      1.35604241    -32.06980234     67.60076525      0.00000000      0.00000000
    450.40000000     -1.14824147      1.36245870     -2.01298532      0.86024552    -32.02745640     68.07039827      0.00000000      0.00000000
    450.50000000     -1.09864448      1.32877880     -1.61621412      0.47313771    -31.99747946     68.57103027      0.00000000      0.00000000
    450.60000000     -1.04081700      1.29216512     -1.08743219      0.29325220    -31.96325580     69.06840629      0.00000000      0.00000000
    450.70000000     -0.94746261      1.23866114     -0.54339150      0.32393356    -31.90944941     69.53100150      0.00000000      0.00000000
    450.80000000     -0.80713136      1.17009864     -0.06398598      0.50096865    -31.83133717     69.95279724      0.00000000      0.00000000
    450.90000000     -0.61916969      1.09825635      0.32072136      0.75678187    -31.73068293     70.33734948      0.00000000      0.00000000
    451.00000000     -0.38882357      1.03815999      0.61117620      1.03884858    -31.61158429     70.68652330      0.00000000      0.00000000
    451.10000000     -0.12593633      1.00396893      0.82530649      1.31241195    -31.47893639     70.99939052      1.88435214      2.94016994
    451.20000000      0.15640252      1.00612482      0.98847267      1.56079522    -31.33764535     71.27380151      2.15876313      2.54477137
    451.30000000      0.44397454      1.04990087      1.12473449      1.78240746    -31.19207441     71.50783144      0.00000000      0.00000000
    451.40000000      0.72354828      1.13546845      1.25150531      1.98473953    -31.04575630     71.70043782      0.00000000      0.00000000
    451.50000000      0.98431504      1.25898768      1.37847442      2.17802978    -30.90136005     71.85147803      0.00000000      0.00000000
    451.60000000      1.21853371      1.41406949      1.50939536      2.37083461    -30.76079083     71.96150373      0.00000000      0.00000000
    451.70000000      1.42158460      1.59319609      1.64469008      2.56799040    -30.62530258     72.03163194      0.00000000      0.00000000
    451.80000000      1.59163236      1.78892345      1.78352217      2.77033992    -30.49557229     72.06354366      0.00000000      0.00000000
    451.90000000      1.72902377      1.99477525      1.92488841      2.97540619    -30.37174813     72.05949194      0.00000000      0.00000000
    452.00000000      1.83553322      2.20575962      2.06784042      3.17840208    -30.25350707     72.02218192      0.00000000      0.00000000
    452.10000000      1.91359624      2.41849384      2.21116515      3.37319418    -30.14014404     71.95448584      0.00000000      0.00000000
    452.20000000      1.96566642      2.63100744      2.35282392      3.55302104    -30.03068953     71.85908437      0.00000000      0.00000000
    452.30000000      1.99377579      2.84233545      2.48929069      3.71093489    -29.92404436     71.73820350      0.00000000      0.00000000
    452.40000000      1.99932487      3.05196227      2.61479011      3.84012630    -29.81914615     71.59365491      0.00000000      0.00000000
    452.50000000      1.98315077      3.25906178      2.72052346      3.93454791    -29.71523434     71.42745849      0.00000000      0.00000000
    452.60000000      1.94603313      3.46147056      2.79462915      3.99051195    -29.61229692     71.24330523      0.00000000      0.00000000
    452.70000000      1.88975040      3.65486137      2.82479446      4.00939291    -29.51154713     71.04824772      0.00000000      0.00000000
    452.80000000      1.81802462      3.83353852      2.80424295      3.99898766    -29.41524192     70.85204811      0.00000000      0.00000000
    452.90000000      1.73601293      3.99310579      2.73575098      3.97021852    -29.32550726     70.66294544      0.00000000      0.00000000
    453.00000000      1.64867835      4.13219242      2.62843335      3.93199214    -29.24336775     70.48427236      0.00000000      0.00000000
    453.10000000      1.55983450      4.25176529      2.49190257      3.88948209    -29.16886747     70.31511837      0.00000000      0.00000000
    453.20000000      1.47222115      4.35372260      2.33337049      3.84537055    -29.10163987     70.15256466      0.00000000      0.00000000
    453.30000000      1.38790398      4.44004255      2.15744975      3.80145089    -29.04129723     69.99316793      0.00000000      0.00000000
    453.40000000      1.30859341      4.51247588      1.96686577      3.75969603    -28.98758614     69.83355981      0.00000000      0.00000000
    453.50000000      1.23582007      4.57249762      1.76326165      3.72290632    -28.94041565     69.67062476      0.00000000      0.00000000
    453.60000000      1.17098470      4.62135586      1.54797077      3.69513693    -28.89982114     69.50157849      0.00000000      0.00000000
    453.70000000      1.11528372      4.66016331      1.32285207      3.68194279    -28.86587611     69.32412689      0.00000000      0.00000000
    453.80000000      1.06948832      4.69002803      1.09127202      3.69026532    -28.83853883     69.13682380      0.00000000      0.00000000
    453.90000000      1.03357798      4.71222562      0.85910226      3.72756414    -28.81742988     68.93966508      0.00000000      0.00000000
    454.00000000      1.00635605      4.72836556      0.63513795      3.79981985    -28.80160623     68.73471787      0.00000000      0.00000000
    454.10000000      0.98537661      4.74041171      0.42999023      3.90881928    -28.78951022     68.52621086      0.00000000      0.00000000
    454.20000000      0.96748598      4.75042020      0.25327631      4.05048839    -28.77926024     68.31954406      0.00000000      0.00000000
    454.30000000      0.94976800      4.76009680      0.11077391      4.21595627    -28.76916610     68.11960642      0.00000000      0.00000000
    454.40000000      0.93024388      4.77049325      0.00357389      4.39461729    -28.75810623     67.92958392      0.00000000      0.00000000
    454.50000000      0.90798738      4.78200980     -0.07074545      4.57687070    -28.74557636     67.75084788      0.00000000      0.00000000
    454.60000000      0.88286222      4.79459029     -0.11636712      4.75533825    -28.73152685     67.58350418      0.00000000      0.00000000
    454.70000000      0.85519949      4.80793635     -0.13793649      4.92490182    -28.71616975     67.42700822      0.00000000      0.00000000
    454.80000000      0.82556190      4.82166066     -0.13988242      5.08227010    -28.69983904     67.28058865      0.00000000      0.00000000
    454.90000000      0.79460528      4.83537529     -0.12615695      5.22549951    -28.68290955     67.14347555      0.00000000      0.00000000
    455.00000000      0.76300576      4.84873530     -0.10018403      5.35361488    -28.66575548     67.01499960      0.00000000      0.00000000
    455.10000000      0.73142257      4.86145669     -0.06488956      5.46634263    -28.64873079     66.89461944      0.00000000      0.00000000
    455.20000000      0.70047772      4.87332084     -0.02275099      5.56392943    -28.63215999     66.78191184      0.00000000      0.00000000
    455.30000000      0.67074237      4.88417215      0.02415808      5.64701470    -28.61633309     66.67654400      0.00000000      0.00000000
    455.40000000      0.64272562      4.89391229      0.07413446      5.71653255    -28.60150217     66.57823794      0.00000000      0.00000000
    455.50000000      0.61686488      4.90249250      0.12582037      5.77362699    -28.58787857     66.48673410      0.00000000      0.00000000
    455.60000000      0.59351859      4.90990463      0.17818156      5.81957224    -28.57563116     66.40175899      0.00000000      0.00000000
    455.70000000      0.57296285      4.91617159      0.23048275      5.85569668    -28.56488619     66.32300109      0.00000000      0.00000000
    455.80000000      0.55539297      4.92133772      0.28225708      5.88331318    -28.55572933     66.25009710      0.00000000      0.00000000
    455.90000000      0.54092996      4.92545963      0.33326903      5.90366050    -28.54820986     66.18262887      0.00000000      0.00000000
    456.00000000      0.52963111      4.92859817      0.38347299      5.91785941    -28.54234653     66.12012929      0.00000000      0.00000000
    456.10000000      0.52150302      4.93081190      0.43297075      5.92688521    -28.53813444     66.06209406      0.00000000      0.00000000
    456.20000000      0.51651520      4.93215218      0.48197164      5.93155538    -28.53555206     66.00799615      0.00000000      0.00000000
    456.30000000      0.51461284      4.93265973      0.53075786      5.93252939    -28.53456762     65.95730000      0.00000000      0.00000000
    456.40000000      0.51572791      4.93236247      0.57965613      5.93031697    -28.53514462     65.90947389      0.00000000      0.00000000
    456.50000000      0.51978790      4.93127433      0.62901592      5.92529105    -28.53724626     65.86399933      0.00000000      0.00000000
    456.60000000      0.52672246      4.92939458      0.67919355      5.91770251    -28.54083867     65.82037761      0.00000000      0.00000000
    456.70000000      0.53646813      4.92670754      0.73054087      5.90769468    -28.54589333     65.77813359      0.00000000      0.00000000
    456.80000000      0.54897132      4.92318238      0.78339744      5.89531632    -28.55238866     65.73681754      0.00000000      0.00000000
    456.90000000      0.56419026      4.91877287      0.83808508      5.88053253    -28.56031112     65.69600534      0.00000000      0.00000000
    457.00000000      0.58209588      4.91341694      0.89490374      5.86323337    -28.56965590     65.65529791      0.00000000      0.00000000
    457.10000000      0.60267216      4.90703599      0.95412795      5.84324047    -28.58042744     65.61432009      0.00000000      0.00000000
    457.20000000      0.62591601      4.89953393      1.01600325      5.82031183    -28.59263978     65.57271939      0.00000000      0.00000000
    457.30000000      0.65183688      4.89079578      1.08074219      5.79414523    -28.60631693     65.53016511      0.00000000      0.00000000
    457.40000000      0.68045611      4.88068591      1.14851941      5.76438085    -28.62149329     65.48634781      0.00000000      0.00000000
    457.50000000      0.71180618      4.86904573      1.21946586      5.73060342    -28.63821414     65.44097950      0.00000000      0.00000000
    457.60000000      0.74592967      4.85569096      1.29366172      5.69234477    -28.65653626     65.39379463      0.00000000      0.00000000
    457.70000000      0.78287797      4.84040813      1.37112833      5.64908700    -28.67652872     65.34455217      0.00000000      0.00000000
    457.80000000      0.82270963      4.82295059      1.45181915      5.60026727    -28.69827385     65.29303863      0.00000000      0.00000000
    457.90000000      0.86548800      4.80303370      1.53561010      5.54528458    -28.72186820     65.23907244      0.00000000      0.00000000
    458.00000000      0.91127801      4.78032929      1.62228995      5.48350923    -28.74742382     65.18250948      0.00000000      0.00000000
    458.10000000      0.96014171      4.75445943      1.71155131      5.41429548    -28.77506936     65.12324994      0.00000000      0.00000000
    458.20000000      1.01213188      4.72498958      1.80298352      5.33699749    -28.80495128     65.06124642      0.00000000      0.00000000
    458.30000000      1.06728347      4.69142129      1.89606827      5.25098877    -28.83723475     64.99651322      0.00000000      0.00000000
    458.40000000      1.12560188      4.65318493      1.99017943      5.15568433    -28.87210432     64.92913664      0.00000000      0.00000000
    458.50000000      1.18704761      4.60963287      2.08458814      5.05056483    -28.90976409     64.85928615      0.00000000      0.00000000
    458.60000000      1.25151655      4.56003408      2.17847386      4.93520090    -28.95043716     64.78722613      0.00000000      0.00000000
    458.70000000      1.31881529      4.50357116      2.27094166      4.80927587    -28.99436444     64.71332788      0.00000000      0.00000000
    458.80000000      1.38863135      4.43934116      2.36104498      4.67260441    -29.04180246     64.63808157      0.00000000      0.00000000
    458.90000000      1.46049823      4.36636192      2.44781173      4.52514502    -29.09302041     64.56210739      0.00000000      0.00000000
    459.00000000      1.53375608      4.28358572      2.53027064      4.36700467    -29.14829636     64.48616540      0.00000000      0.00000000
    459.10000000      1.60750909      4.18992206      2.60747286      4.19843529    -29.20791305     64.41116273      0.00000000      0.00000000
    459.20000000      1.68058175      4.08427163      2.67850281      4.01982341    -29.27215342     64.33815648      0.00000000      0.00000000
    459.30000000      1.75147627      3.96557282      2.74247164      3.83167665    -29.34129649     64.26834989      0.00000000      0.00000000
    459.40000000      1.81833447      3.83286239      2.79848606      3.63461291    -29.41561379     64.20307777      0.00000000      0.00000000
    459.50000000      1.87890735      3.68535186      2.84558625      3.42935987    -29.49536640     64.14377565      0.00000000      0.00000000
    459.60000000      1.93053639      3.52252199      2.88264831      3.21677226    -29.58080187     64.09192363      0.00000000      0.00000000
    459.70000000      1.97015191      3.34424041      2.90825016      2.99787115    -29.67214862     64.04895140      0.00000000      0.00000000
    459.80000000      1.99429835      3.15091082      2.92050769      2.77390120    -29.76960301     64.01608385      0.00000000      0.00000000
    459.90000000      1.99920644      2.94366512      2.91690451      2.54638657    -29.87330137     63.99409998      0.00000000      0.00000000
    460.00000000      1.98094843      2.72460337      2.89417199      2.31714449    -29.98326742     63.98297965      0.00000000      0.00000000
    460.10000000      1.93572880      2.49705467      2.84832694      2.08819695    -30.09933172     63.98144736      0.00000000      0.00000000
    460.20000000      1.86034741      2.26576060      2.77500760      1.86153697    -30.22104081     63.98651954      0.00000000      0.00000000
    460.30000000      1.75278461      2.03680421      2.67016659      1.63879630    -30.34760727     63.99330507      0.00000000      0.00000000
    460.40000000      1.61271387      1.81714161      2.53090443      1.42100262    -30.47796031     63.99534140      0.00000000      0.00000000
    460.50000000      1.44170617      1.61382421      2.35594646      1.20865180    -30.61089416     63.98548199      0.00000000      0.00000000
    460.60000000      1.24307880      1.43323419      2.14538801      1.00214478    -30.74522030     63.95694961      0.00000000      0.00000000
    460.70000000      1.02157779      1.28058765      1.89985541      0.80243660    -30.87982436     63.90410109      0.00000000      0.00000000
    460.80000000      0.78308326      1.15967921      1.61961140      0.61175525    -31.01362015     63.82276891      0.00000000      0.00000000
    460.90000000      0.53434080      1.07270140      1.30410781      0.43437644    -31.14547104     63.71032914      0.00000000      0.00000000
    461.00000000      0.28258644      1.02006442      0.95230280      0.27744742    -31.27415892     63.56567984      0.00000000      0.00000000
    461.10000000      0.03494552      1.00030532      0.56391324      0.15166337    -31.39845289     63.38923678      0.00000000      0.00000000
    461.20000000     -0.20240054      1.01026785      0.14158554      0.07129310    -31.51730035     63.18301183      0.00000000      0.00000000
    461.30000000     -0.42513511      1.04570725     -0.30643289      0.05277736    -31.63012836     62.95083583      0.00000000      0.00000000
    461.40000000     -0.63151329      1.10231958     -0.76426816      0.11117068    -31.73718053     62.69870514      0.00000000      0.00000000
    461.50000000     -0.82241326      1.17691568     -1.20899396      0.25466010    -31.83970393     62.43493191      0.00000000      0.00000000
    461.60000000     -1.00036142      1.26815791     -1.61536306      0.47963208    -31.93973399     62.16946503      0.00000000      0.00000000
    461.70000000     -1.16777211      1.37632876     -1.96318550      0.77026149    -32.03943378     61.91216370      0.00000000      0.00000000
    461.80000000     -1.32543672      1.50226254     -2.24260082      1.10375278    -32.14036945     61.67094818      0.00000000      0.00000000
    461.90000000     -1.47214619      1.64619588     -2.45416439      1.45740963    -32.24317715     61.45098276      0.00000000      0.00000000
    462.00000000     -1.60532606      1.80713445     -2.60530741      1.81324241    -32.34767337     61.25494874      0.00000000      0.00000000
    462.10000000     -1.72200299      1.98279515     -2.70632038      2.15920168    -32.45316205     61.08372222      0.00000000      0.00000000
    462.20000000     -1.81959956      2.16990517     -2.76754035      2.48835181    -32.55872794     60.93696638      0.00000000      0.00000000
    462.30000000     -1.89639488      2.36463676     -2.79791503      2.79737388    -32.66343942     60.81353005      0.00000000      0.00000000
    462.40000000     -1.95168081      2.56303088     -2.80454478      3.08516405    -32.76646162     60.71170652      0.00000000      0.00000000
    462.50000000     -1.98570836      2.76133220     -2.79276863      3.35180127    -32.86710390     60.62941682      0.00000000      0.00000000
    462.60000000     -1.99952054      2.95620957     -2.76648265      3.59790196    -32.96482590     60.56435390      0.00000000      0.00000000
    462.70000000     -1.99474622      3.14487065     -2.72850802      3.82427747    -33.05922168     60.51410283      0.00000000      0.00000000
    462.80000000     -1.97340119      3.32509653     -2.68092099      4.03179005    -33.14999558     60.47624285      0.00000000      0.00000000
    462.90000000     -1.93771821      3.49522534     -2.62531454      4.22131851    -33.23693828     60.44843384      0.00000000      0.00000000
    463.00000000     -1.89001097      3.65410897     -2.56298996      4.39377057    -33.31990782     60.42848937      0.00000000      0.00000000
    463.10000000     -1.83256803      3.80105831     -2.49508694      4.55010350    -33.39881714     60.41443703      0.00000000      0.00000000
    463.20000000     -1.76757108      3.93578443     -2.42266333      4.69133332    -33.47362718     60.40456513      0.00000000      0.00000000
    463.30000000     -1.69703296      4.05833791     -2.34673546      4.81852648    -33.54434372     60.39745343      0.00000000      0.00000000
    463.40000000     -1.62275371      4.16904679     -2.26828968      4.93277665    -33.61101539     60.39198528      0.00000000      0.00000000
    463.50000000     -1.54629392      4.26845382     -2.18827579      5.03517365    -33.67373105     60.38734075      0.00000000      0.00000000
    463.60000000     -1.46896484      4.35725543     -2.10759178      5.12677192    -33.73261551     60.38297305      0.00000000      0.00000000
    463.70000000     -1.39183307      4.43624535     -2.02706783      5.20856446    -33.78782378     60.37857286      0.00000000      0.00000000
    463.80000000     -1.31573676      4.50626584     -1.94745393      5.28146479    -33.83953428     60.37402677      0.00000000      0.00000000
    463.90000000     -1.24130903      4.56816832     -1.86941356      5.34629730    -33.88794201     60.36937529      0.00000000      0.00000000
    464.00000000     -1.16900511      4.62278374     -1.79352304      5.40379421    -33.93325234     60.36477456      0.00000000      0.00000000
    464.10000000     -1.09912994      4.67090196     -1.72027552      5.45459716    -33.97567575     60.36046404      0.00000000      0.00000000
    464.20000000     -1.03186428      4.71325892     -1.65008795      5.49926114    -34.01542375     60.35674116      0.00000000      0.00000000
    464.30000000     -0.96728799      4.75052962     -1.58330937      5.53825905    -34.05270594     60.35394233      0.00000000      0.00000000
    464.40000000     -0.90540029      4.78332563     -1.52022952      5.57198590    -34.08772796     60.35242983      0.00000000      0.00000000
    464.50000000     -0.84613668      4.81219555     -1.46108675      5.60076160    -34.12069021     60.35258307      0.00000000      0.00000000
    464.60000000     -0.78938304      4.83762739     -1.40607466      5.62483222    -34.15178710     60.35479348      0.00000000      0.00000000
    464.70000000     -0.73498735      4.86005204     -1.35534705      5.64436948    -34.18120651     60.35946166      0.00000000      0.00000000
    464.80000000     -0.68276940      4.87984732     -1.30902082      5.65946848    -34.20912948     60.36699609      0.00000000      0.00000000
    464.90000000     -0.63252921      4.89734203     -1.26717655      5.67014392    -34.23572980     60.37781251      0.00000000      0.00000000
    465.00000000     -0.58405462      4.91281996     -1.22985638      5.67632509    -34.26117333     60.39233334      0.00000000      0.00000000
    465.10000000     -0.53712852      4.92652354     -1.19705891      5.67785029    -34.28561697     60.41098652      0.00000000      0.00000000
    465.20000000     -0.49153639      4.93865726     -1.16873078      5.67446142    -34.30920708     60.43420334      0.00000000      0.00000000
    465.30000000     -0.44707435      4.94939081     -1.14475475      5.66579995    -34.33207721     60.46241497      0.00000000      0.00000000
    465.40000000     -0.40355821      4.95886211     -1.12493426      5.65140567    -34.35434514     60.49604765      0.00000000      0.00000000
    465.50000000     -0.36083344      4.96718053     -1.10897468      5.63072004    -34.37610908     60.53551677      0.00000000      0.00000000
    465.60000000     -0.31878626      4.97443038     -1.09646195      5.60309605    -34.39744329     60.58122052      0.00000000      0.00000000
    465.70000000     -0.27735517      4.98067517     -1.08683980      5.56781623    -34.41839322     60.63353424      0.00000000      0.00000000
    465.80000000     -0.23654244      4.98596266     -1.07938656      5.52412043    -34.43897049     60.69280689      0.00000000      0.00000000
    465.90000000     -0.19642495      4.99033094     -1.07319338      5.47124374    -34.45914814     60.75936123      0.00000000      0.00000000
    466.00000000     -0.15716329      4.99381536     -1.06714451      5.40846484    -34.47885644     60.83349917      0.00000000      0.00000000
    466.10000000     -0.11900902      4.99645607     -1.05990041      5.33516449    -34.49797951     60.91551291      0.00000000      0.00000000
    466.20000000     -0.08230952      4.99830557     -1.04988328      5.25089421    -34.51635280     61.00570202      0.00000000      0.00000000
    466.30000000     -0.04751071      4.99943560     -1.03526436      5.15545714    -34.53376160     61.10439517      0.00000000      0.00000000
    466.40000000     -0.01515767      4.99994256     -1.01395336      5.04900541    -34.54994028     61.21197419      0.00000000      0.00000000
    466.50000000      0.01410755      4.99995024     -0.98359219      4.93216206    -34.56457302     61.32889695      0.00000000      0.00000000
    466.60000000      0.03955295      4.99960885     -0.94156123      4.80617938    -34.57729695     61.45571318      0.00000000      0.00000000
    466.70000000      0.06037394      4.99908854     -0.88501616      4.67314748    -34.58771074     61.59306372      0.00000000      0.00000000
    466.80000000      0.07573143      4.99856567     -0.81099090      4.53626328    -34.59539396     61.74164671      0.00000000      0.00000000
